id,lat,lon
1000943,-28.9589,153.5192
1000944,-28.9596,153.5186
1000945,-28.9603,153.5179
1000946,-28.9611,153.5172
1000947,-28.9617,153.5164
1000948,-28.9623,153.5157
1000949,-28.9629,153.5148
1000950,-28.9635,153.514
1000951,-28.9643,153.5134
1000952,-28.9651,153.5128
1000953,-28.9659,153.5123
1000954,-28.9668,153.5118
1000955,-28.9676,153.5112
1000956,-28.9682,153.5104
1000957,-28.9686,153.5095
1000958,-28.9691,153.5086
1000959,-28.9697,153.5078
1000960,-28.9703,153.507
1000961,-28.9712,153.5065
1000962,-28.9721,153.5061
1000963,-28.973,153.5057
1000964,-28.9739,153.5053
1000965,-28.9748,153.5048
1000966,-28.9756,153.5042
1000967,-28.9764,153.5036
1000968,-28.9772,153.5031
1000969,-28.978,153.5025
1000970,-28.9789,153.5019
1000971,-28.9797,153.5014
1000972,-28.9806,153.5009
1000973,-28.9814,153.5003
1000974,-28.9821,153.4996
1000975,-28.9829,153.499
1000976,-28.9837,153.4984
1000977,-28.9846,153.498
1000978,-28.9856,153.4977
1000979,-28.9863,153.497
1000980,-28.9865,153.496
1000981,-28.9871,153.4953
1000982,-28.988,153.495
1000983,-28.9889,153.4946
1000984,-28.9897,153.494
1000985,-28.9905,153.4935
1000986,-28.9913,153.4928
1000987,-28.9921,153.4922
1000988,-28.9928,153.4915
1000989,-28.9935,153.4908
1000990,-28.9944,153.4902
1000991,-28.9952,153.4898
1000992,-28.9962,153.4897
1000993,-28.9971,153.4893
1000994,-28.9979,153.4887
1000995,-28.9989,153.4885
1000996,-28.9995,153.4878
1000997,-28.9996,153.4868
1000998,-28.9998,153.4859
1000999,-29.0006,153.4853
1001000,-29.0013,153.4846
1001001,-29.0021,153.484
1001002,-29.003,153.4835
1001003,-29.0038,153.483
1001004,-29.0047,153.4826
1001005,-29.0057,153.4822
1001006,-29.0066,153.4818
1001007,-29.0074,153.4812
1001008,-29.0082,153.4806
1001009,-29.0089,153.4799
1001010,-29.0097,153.4792
1001011,-29.0105,153.4787
1001012,-29.0113,153.4782
1001013,-29.0122,153.4777
1001014,-29.0131,153.4772
1001015,-29.0141,153.477
1001016,-29.015,153.4766
1001017,-29.0159,153.4761
1001018,-29.0168,153.4757
1001019,-29.0174,153.475
1001020,-29.018,153.4742
1001021,-29.0187,153.4734
1001022,-29.0195,153.4729
1001023,-29.0203,153.4724
1001024,-29.0212,153.4718
1001025,-29.0219,153.4711
1001026,-29.0225,153.4703
1001027,-29.0231,153.4695
1001028,-29.0238,153.4688
1001029,-29.0245,153.4681
1001030,-29.0253,153.4675
1001031,-29.0262,153.4671
1001032,-29.0272,153.4668
1001033,-29.0282,153.4667
1001034,-29.0292,153.4666
1001035,-29.0301,153.4664
1001036,-29.0311,153.4661
1001037,-29.032,153.4657
1001038,-29.0329,153.4653
1001039,-29.0338,153.4648
1001040,-29.0347,153.4643
1001041,-29.0356,153.4639
1001042,-29.0365,153.4634
1001043,-29.0374,153.463
1001044,-29.0383,153.4626
1001045,-29.0391,153.462
1001046,-29.0398,153.4613
1001047,-29.0405,153.4606
1001048,-29.0412,153.4599
1001049,-29.0421,153.4596
1001050,-29.0431,153.4595
1001051,-29.0441,153.4593
1001052,-29.045,153.459
1001053,-29.0459,153.4585
1001054,-29.0469,153.4581
1001055,-29.0477,153.4576
1001056,-29.0486,153.4572
1001057,-29.0496,153.4569
1001058,-29.0506,153.4567
1001059,-29.0515,153.4563
1001060,-29.0524,153.4559
1001061,-29.0533,153.4555
1001062,-29.0542,153.455
1001063,-29.0551,153.4546
1001064,-29.056,153.4542
1001065,-29.0569,153.4538
1001066,-29.0578,153.4533
1001067,-29.0587,153.4528
1001068,-29.0595,153.4522
1001069,-29.0603,153.4517
1001070,-29.0613,153.4514
1001071,-29.0622,153.4511
1001072,-29.0632,153.451
1001073,-29.0642,153.4507
1001074,-29.0651,153.4504
1001075,-29.066,153.45
1001076,-29.0669,153.4494
1001077,-29.0677,153.4488
1001078,-29.0685,153.4482
1001079,-29.0693,153.4477
1001080,-29.0702,153.4472
1001081,-29.0711,153.4469
1001082,-29.0721,153.4466
1001083,-29.0731,153.4464
1001084,-29.0741,153.4462
1001085,-29.0751,153.446
1001086,-29.076,153.4459
1001087,-29.077,153.4458
1001088,-29.078,153.4458
1001089,-29.079,153.4456
1001090,-29.08,153.4453
1001091,-29.0808,153.4447
1001092,-29.0817,153.4444
1001093,-29.0827,153.4442
1001094,-29.0837,153.4442
1001095,-29.0847,153.4442
1001096,-29.0857,153.4442
1001097,-29.0867,153.4441
1001098,-29.0877,153.444
1001099,-29.0887,153.4438
1001100,-29.0897,153.4436
1001101,-29.0907,153.4435
1001102,-29.0917,153.4433
1001103,-29.0927,153.4432
1001104,-29.0937,153.443
1001105,-29.0947,153.4429
1001106,-29.0956,153.4428
1001107,-29.0966,153.4428
1001108,-29.0976,153.4429
1001109,-29.0986,153.4431
1001110,-29.0995,153.4435
1001111,-29.1005,153.4439
1001112,-29.1014,153.4441
1001113,-29.1024,153.4442
1001114,-29.1034,153.4444
1001115,-29.1043,153.4449
1001116,-29.1051,153.4454
1001117,-29.106,153.4459
1001118,-29.1068,153.4464
1001119,-29.1077,153.4469
1001120,-29.1085,153.4476
1001121,-29.1091,153.4483
1001122,-29.1098,153.4491
1001123,-29.1107,153.4496
1001124,-29.1116,153.4499
1001125,-29.1126,153.4501
1001126,-29.1133,153.4509
1001127,-29.1141,153.4514
1001128,-29.115,153.4518
1001129,-29.1159,153.4523
1001130,-29.1168,153.4528
1001131,-29.1176,153.4533
1001132,-29.1185,153.4537
1001133,-29.1195,153.4538
1001134,-29.1205,153.4541
1001135,-29.1214,153.4544
1001136,-29.1224,153.4545
1001137,-29.1234,153.4546
1001138,-29.1244,153.4545
1001139,-29.1254,153.4546
1001140,-29.1264,153.4547
1001141,-29.1274,153.455
1001142,-29.1283,153.4554
1001143,-29.1292,153.4557
1001144,-29.1302,153.4559
1001145,-29.1312,153.4561
1001146,-29.1321,153.4565
1001147,-29.1328,153.4572
1001148,-29.1335,153.4579
1001149,-29.1343,153.4585
1001150,-29.1352,153.459
1001151,-29.1362,153.4592
1001152,-29.1371,153.4596
1001153,-29.138,153.4601
1001154,-29.1388,153.4605
1001155,-29.1398,153.4609
1001156,-29.1407,153.4613
1001157,-29.1417,153.4615
1001158,-29.1427,153.4615
1001159,-29.1436,153.4611
1001160,-29.1444,153.4605
1001161,-29.1452,153.4598
1001162,-29.146,153.4593
1001163,-29.147,153.459
1001164,-29.1475,153.4583
1001165,-29.1474,153.4573
1001166,-29.1475,153.4564
1001167,-29.1484,153.4561
1001168,-29.1494,153.4557
1001169,-29.1502,153.4552
1001170,-29.1512,153.455
1001171,-29.1522,153.4549
1001172,-29.1532,153.455
1001173,-29.1542,153.455
1001174,-29.1551,153.4552
1001175,-29.1561,153.4553
1001176,-29.1571,153.4553
1001177,-29.1581,153.4551
1001178,-29.1591,153.4549
1001179,-29.16,153.4545
1001180,-29.1606,153.4537
1001181,-29.161,153.4528
1001182,-29.1616,153.452
1001183,-29.1622,153.4512
1001184,-29.1626,153.4503
1001185,-29.1626,153.4493
1001186,-29.1626,153.4483
1001187,-29.1627,153.4473
1001188,-29.1628,153.4463
1001189,-29.1634,153.4455
1001190,-29.164,153.4447
1001191,-29.1646,153.4439
1001192,-29.1651,153.443
1001193,-29.1657,153.4422
1001194,-29.1664,153.4415
1001195,-29.1671,153.4408
1001196,-29.1678,153.4401
1001197,-29.1686,153.4394
1001198,-29.1695,153.4391
1001199,-29.1703,153.4384
1001200,-29.1708,153.4376
1001201,-29.1715,153.4368
1001202,-29.172,153.436
1001203,-29.1724,153.4351
1001204,-29.1729,153.4342
1001205,-29.1734,153.4333
1001206,-29.1739,153.4325
1001207,-29.1746,153.4317
1001208,-29.1752,153.4309
1001209,-29.1758,153.4302
1001210,-29.1765,153.4295
1001211,-29.1773,153.4288
1001212,-29.1781,153.4283
1001213,-29.1789,153.4276
1001214,-29.1798,153.4272
1001215,-29.1806,153.4266
1001216,-29.1805,153.4256
1001217,-29.181,153.4248
1001218,-29.1817,153.4241
1001219,-29.1824,153.4233
1001220,-29.1831,153.4226
1001221,-29.1839,153.422
1001222,-29.1847,153.4214
1001223,-29.1855,153.4208
1001224,-29.1863,153.4203
1001225,-29.1873,153.42
1001226,-29.1883,153.4198
1001227,-29.1892,153.4196
1001228,-29.1902,153.4193
1001229,-29.1911,153.4189
1001230,-29.192,153.4184
1001231,-29.1929,153.4181
1001232,-29.1939,153.4181
1001233,-29.1948,153.4186
1001234,-29.1955,153.4193
1001235,-29.1964,153.4194
1001236,-29.1971,153.4187
1001237,-29.1974,153.4178
1001238,-29.1976,153.4168
1001239,-29.1977,153.4158
1001240,-29.1977,153.4148
1001241,-29.1979,153.4138
1001242,-29.1984,153.413
1001243,-29.1989,153.4121
1001244,-29.1996,153.4115
1001245,-29.2006,153.4113
1001246,-29.2015,153.4109
1001247,-29.2024,153.4104
1001248,-29.2033,153.41
1001249,-29.2042,153.4096
1001250,-29.2045,153.4088
1001251,-29.2045,153.4078
1001252,-29.205,153.407
1001253,-29.2059,153.4065
1001254,-29.2067,153.4059
1001255,-29.2073,153.4052
1001256,-29.2081,153.4045
1001257,-29.209,153.4041
1001258,-29.2098,153.4035
1001259,-29.2107,153.4031
1001260,-29.2115,153.4025
1001261,-29.2124,153.402
1001262,-29.2134,153.4019
1001263,-29.2144,153.4018
1001264,-29.2154,153.4019
1001265,-29.2163,153.4023
1001266,-29.2172,153.4028
1001267,-29.2181,153.4032
1001268,-29.2191,153.4034
1001269,-29.2198,153.4041
1001270,-29.2204,153.4049
1001271,-29.2213,153.4054
1001272,-29.2222,153.4058
1001273,-29.2232,153.4057
1001274,-29.224,153.4051
1001275,-29.2243,153.4042
1001276,-29.2243,153.4032
1001277,-29.2246,153.4023
1001278,-29.2252,153.4014
1001279,-29.2255,153.4005
1001280,-29.2255,153.3995
1001281,-29.2254,153.3985
1001282,-29.2256,153.3975
1001283,-29.226,153.3966
1001284,-29.2267,153.3959
1001285,-29.2276,153.3955
1001286,-29.2286,153.3954
1001287,-29.2296,153.3955
1001288,-29.2303,153.3961
1001289,-29.2312,153.3967
1001290,-29.2317,153.3975
1001291,-29.2322,153.3984
1001292,-29.2327,153.3992
1001293,-29.2335,153.3998
1001294,-29.2345,153.4002
1001295,-29.2354,153.4004
1001296,-29.2364,153.4006
1001297,-29.2374,153.4008
1001298,-29.2384,153.4009
1001299,-29.2393,153.4006
1001300,-29.2399,153.3999
1001301,-29.24,153.3989
1001302,-29.2399,153.3979
1001303,-29.2396,153.3969
1001304,-29.2393,153.396
1001305,-29.2389,153.3951
1001306,-29.2384,153.3942
1001307,-29.2376,153.3936
1001308,-29.2366,153.3933
1001309,-29.2357,153.3929
1001310,-29.2349,153.3923
1001311,-29.2339,153.3922
1001312,-29.2329,153.3921
1001313,-29.2328,153.3913
1001314,-29.2333,153.3904
1001315,-29.2338,153.3895
1001316,-29.2344,153.3887
1001317,-29.235,153.3879
1001318,-29.2355,153.3871
1001319,-29.2361,153.3863
1001320,-29.2367,153.3855
1001321,-29.2374,153.3847
1001322,-29.2382,153.3841
1001323,-29.239,153.3836
1001324,-29.2399,153.3832
1001325,-29.2409,153.3829
1001326,-29.2418,153.3825
1001327,-29.2427,153.3821
1001328,-29.2435,153.3814
1001329,-29.2441,153.3807
1001330,-29.2447,153.3799
1001331,-29.2454,153.3791
1001332,-29.2461,153.3784
1001333,-29.2469,153.3778
1001334,-29.2479,153.3777
1001335,-29.2489,153.3776
1001336,-29.2495,153.3769
1001337,-29.2495,153.3759
1001338,-29.2504,153.3754
1001339,-29.2512,153.3749
1001340,-29.2521,153.3744
1001341,-29.2529,153.3738
1001342,-29.2536,153.3731
1001343,-29.2543,153.3724
1001344,-29.2552,153.3719
1001345,-29.256,153.3714
1001346,-29.2568,153.3707
1001347,-29.2575,153.3701
1001348,-29.2585,153.3697
1001349,-29.2594,153.3694
1001350,-29.2604,153.3691
1001351,-29.2614,153.3689
1001352,-29.2623,153.3686
1001353,-29.2633,153.3683
1001354,-29.2642,153.3678
1001355,-29.265,153.3673
1001356,-29.2658,153.3667
1001357,-29.2666,153.3661
1001358,-29.2673,153.3654
1001359,-29.2681,153.3648
1001360,-29.269,153.3643
1001361,-29.2699,153.364
1001362,-29.2709,153.3638
1001363,-29.2719,153.3638
1001364,-29.2729,153.3637
1001365,-29.2739,153.3636
1001366,-29.2748,153.3631
1001367,-29.2755,153.3624
1001368,-29.2761,153.3616
1001369,-29.2768,153.3609
1001370,-29.2775,153.3602
1001371,-29.2783,153.3597
1001372,-29.2793,153.3593
1001373,-29.2802,153.3589
1001374,-29.2812,153.3587
1001375,-29.2821,153.3585
1001376,-29.2831,153.3582
1001377,-29.284,153.3577
1001378,-29.2848,153.3572
1001379,-29.2856,153.3565
1001380,-29.2864,153.356
1001381,-29.2873,153.3555
1001382,-29.2883,153.3552
1001383,-29.2892,153.3549
1001384,-29.2901,153.3546
1001385,-29.291,153.3541
1001386,-29.2919,153.3536
1001387,-29.2928,153.3532
1001388,-29.2937,153.3528
1001389,-29.2947,153.3525
1001390,-29.2956,153.3522
1001391,-29.2966,153.352
1001392,-29.2976,153.3518
1001393,-29.2986,153.3516
1001394,-29.2996,153.3515
1001395,-29.3006,153.3513
1001396,-29.3016,153.3512
1001397,-29.3026,153.3511
1001398,-29.3036,153.351
1001399,-29.3046,153.351
1001400,-29.3056,153.3509
1001401,-29.3066,153.3509
1001402,-29.3076,153.3509
1001403,-29.3085,153.3508
1001404,-29.3095,153.3506
1001405,-29.3105,153.3504
1001406,-29.3115,153.3501
1001407,-29.3124,153.3498
1001408,-29.3134,153.3496
1001409,-29.3144,153.3495
1001410,-29.3154,153.3495
1001411,-29.3164,153.3495
1001412,-29.3174,153.3496
1001413,-29.3184,153.3498
1001414,-29.3193,153.3501
1001415,-29.3203,153.3504
1001416,-29.3212,153.3507
1001417,-29.3222,153.3508
1001418,-29.3232,153.3508
1001419,-29.3242,153.3508
1001420,-29.3252,153.3508
1001421,-29.3262,153.3509
1001422,-29.3272,153.3511
1001423,-29.3281,153.3516
1001424,-29.3288,153.3522
1001425,-29.3297,153.3527
1001426,-29.3306,153.3531
1001427,-29.331,153.3537
1001428,-29.3319,153.3538
1001429,-29.333,153.3536
1001430,-29.3341,153.3533
1001431,-29.3353,153.353
1001432,-29.3364,153.3528
1001433,-29.3375,153.3529
1001434,-29.3385,153.3529
1001435,-29.3392,153.3536
1001436,-29.3397,153.3545
1001437,-29.3403,153.3552
1001438,-29.3411,153.3551
1001439,-29.3417,153.3549
1001440,-29.3421,153.356
1001441,-29.3422,153.3569
1001442,-29.3425,153.3578
1001443,-29.3428,153.3588
1001444,-29.3433,153.3596
1001445,-29.3436,153.3606
1001446,-29.3443,153.3612
1001447,-29.3451,153.3613
1001448,-29.3452,153.3604
1001449,-29.3452,153.3594
1001450,-29.3461,153.3597
1001451,-29.3469,153.3603
1001452,-29.3471,153.3612
1001453,-29.3473,153.3625
1001454,-29.3478,153.3632
1001455,-29.3485,153.3638
1001456,-29.3491,153.3646
1001457,-29.3498,153.3652
1001458,-29.3503,153.366
1001459,-29.3511,153.3665
1001460,-29.3521,153.3665
1001461,-29.3531,153.3668
1001462,-29.3538,153.3674
1001463,-29.3541,153.3684
1001464,-29.3542,153.3694
1001465,-29.3535,153.3701
1001466,-29.3533,153.371
1001467,-29.3542,153.3714
1001468,-29.3544,153.3722
1001469,-29.3535,153.3725
1001470,-29.353,153.3734
1001471,-29.3522,153.374
1001472,-29.3515,153.3746
1001473,-29.3512,153.3756
1001474,-29.3515,153.3765
1001475,-29.3524,153.3768
1001476,-29.3532,153.3773
1001477,-29.3541,153.3778
1001478,-29.3551,153.3776
1001479,-29.3561,153.3775
1001480,-29.357,153.3777
1001481,-29.358,153.3775
1001482,-29.359,153.3774
1001483,-29.36,153.3774
1001484,-29.3609,153.3776
1001485,-29.3618,153.3771
1001486,-29.3627,153.3772
1001487,-29.3637,153.3769
1001488,-29.3645,153.3763
1001489,-29.3654,153.3758
1001490,-29.3663,153.3758
1001491,-29.3672,153.3763
1001492,-29.3681,153.3767
1001493,-29.3691,153.3767
1001494,-29.3701,153.3767
1001495,-29.3711,153.3767
1001496,-29.3721,153.3767
1001497,-29.3731,153.3769
1001498,-29.374,153.3773
1001499,-29.375,153.3776
1001500,-29.376,153.3779
1001501,-29.3769,153.3782
1001502,-29.3779,153.3783
1001503,-29.3789,153.3782
1001504,-29.3798,153.378
1001505,-29.3808,153.3775
1001506,-29.3816,153.3771
1001507,-29.3824,153.3765
1001508,-29.3833,153.3759
1001509,-29.3842,153.3757
1001510,-29.3853,153.3757
1001511,-29.3862,153.3757
1001512,-29.3872,153.3755
1001513,-29.3882,153.3752
1001514,-29.3891,153.3748
1001515,-29.3901,153.3746
1001516,-29.3911,153.3746
1001517,-29.392,153.3749
1001518,-29.3929,153.3754
1001519,-29.3938,153.3759
1001520,-29.3946,153.3766
1001521,-29.3954,153.3771
1001522,-29.3963,153.3774
1001523,-29.3973,153.3771
1001524,-29.3981,153.3766
1001525,-29.399,153.3761
1001526,-29.4,153.3758
1001527,-29.4009,153.3756
1001528,-29.4019,153.3754
1001529,-29.4029,153.3753
1001530,-29.4039,153.3751
1001531,-29.4049,153.3749
1001532,-29.4058,153.3746
1001533,-29.4067,153.3741
1001534,-29.4075,153.3735
1001535,-29.4083,153.3729
1001536,-29.4092,153.3725
1001537,-29.4102,153.3721
1001538,-29.4111,153.3719
1001539,-29.4121,153.3717
1001540,-29.4131,153.3716
1001541,-29.4141,153.3715
1001542,-29.4151,153.3714
1001543,-29.4161,153.3715
1001544,-29.4171,153.3717
1001545,-29.418,153.372
1001546,-29.4189,153.3726
1001547,-29.4197,153.3732
1001548,-29.4204,153.3738
1001549,-29.4212,153.3744
1001550,-29.4218,153.3752
1001551,-29.4222,153.3761
1001552,-29.4227,153.377
1001553,-29.4233,153.3778
1001554,-29.424,153.3785
1001555,-29.4246,153.3793
1001556,-29.4253,153.38
1001557,-29.4261,153.3806
1001558,-29.427,153.381
1001559,-29.428,153.3809
1001560,-29.4289,153.3804
1001561,-29.4298,153.38
1001562,-29.4308,153.3797
1001563,-29.4315,153.3791
1001564,-29.4315,153.3781
1001565,-29.4308,153.3773
1001566,-29.4313,153.3766
1001567,-29.4321,153.376
1001568,-29.433,153.3757
1001569,-29.434,153.3757
1001570,-29.435,153.3761
1001571,-29.4358,153.3766
1001572,-29.4367,153.377
1001573,-29.4377,153.3772
1001574,-29.4387,153.3772
1001575,-29.4397,153.3772
1001576,-29.4407,153.3769
1001577,-29.4416,153.3764
1001578,-29.4423,153.3758
1001579,-29.443,153.375
1001580,-29.4438,153.3748
1001581,-29.4448,153.3746
1001582,-29.4457,153.3742
1001583,-29.4465,153.3736
1001584,-29.4474,153.373
1001585,-29.4483,153.3724
1001586,-29.4491,153.3718
1001587,-29.45,153.3712
1001588,-29.4508,153.3705
1001589,-29.4517,153.3699
1001590,-29.4525,153.3693
1001591,-29.4534,153.3688
1001592,-29.4543,153.3683
1001593,-29.4551,153.3681
1001594,-29.456,153.3683
1001595,-29.457,153.3682
1001596,-29.458,153.3681
1001597,-29.459,153.3679
1001598,-29.46,153.3678
1001599,-29.461,153.3677
1001600,-29.462,153.3676
1001601,-29.463,153.3675
1001602,-29.4639,153.3673
1001603,-29.4649,153.3672
1001604,-29.4659,153.3671
1001605,-29.4669,153.367
1001606,-29.4679,153.367
1001607,-29.4689,153.367
1001608,-29.4699,153.367
1001609,-29.4709,153.367
1001610,-29.4718,153.3674
1001611,-29.4728,153.3673
1001612,-29.4738,153.3675
1001613,-29.4748,153.3676
1001614,-29.4758,153.3676
1001615,-29.4768,153.3677
1001616,-29.4778,153.3677
1001617,-29.4786,153.3682
1001618,-29.4795,153.3685
1001619,-29.4805,153.3687
1001620,-29.481,153.3695
1001621,-29.4819,153.37
1001622,-29.4828,153.3705
1001623,-29.4838,153.3707
1001624,-29.4847,153.3706
1001625,-29.4855,153.37
1001626,-29.4864,153.3695
1001627,-29.4872,153.369
1001628,-29.4879,153.3683
1001629,-29.4888,153.3679
1001630,-29.4897,153.3674
1001631,-29.4906,153.3669
1001632,-29.4915,153.3666
1001633,-29.4925,153.3663
1001634,-29.4932,153.3656
1001635,-29.4941,153.3657
1001636,-29.4951,153.3655
1001637,-29.4961,153.3653
1001638,-29.4971,153.3653
1001639,-29.4981,153.3654
1001640,-29.499,153.3656
1001641,-29.5,153.3656
1001642,-29.501,153.3654
1001643,-29.502,153.3655
1001644,-29.503,153.3654
1001645,-29.504,153.3655
1001646,-29.505,153.3655
1001647,-29.506,153.3654
1001648,-29.507,153.3653
1001649,-29.508,153.3651
1001650,-29.5089,153.365
1001651,-29.5099,153.3647
1001652,-29.5109,153.3645
1001653,-29.5118,153.3643
1001654,-29.5128,153.3642
1001655,-29.5136,153.3647
1001656,-29.5142,153.3655
1001657,-29.5152,153.3656
1001658,-29.5159,153.3658
1001659,-29.5164,153.365
1001660,-29.5171,153.3643
1001661,-29.5181,153.3642
1001662,-29.519,153.3645
1001663,-29.52,153.3644
1001664,-29.5205,153.3652
1001665,-29.5211,153.3645
1001666,-29.5218,153.365
1001667,-29.5227,153.3647
1001668,-29.5236,153.3651
1001669,-29.5244,153.3655
1001670,-29.5251,153.3649
1001671,-29.5263,153.3644
1001672,-29.5271,153.3641
1001673,-29.528,153.3644
1001674,-29.5287,153.3651
1001675,-29.5296,153.3652
1001676,-29.5302,153.3646
1001677,-29.5302,153.3636
1001678,-29.5307,153.3627
1001679,-29.5316,153.3625
1001680,-29.5323,153.3618
1001681,-29.533,153.361
